file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
223230,0,1,1,1,1,0,0,0,1
44913,0,1,1,1,1,0,0,0,1
184594,0,0,0,0,1,0,0,0,1
137128,0,1,0,1,1,0,0,0,1
76128,0,1,0,0,1,0,0,0,1
6298,0,1,1,0,1,0,0,0,1
16466,0,0,0,0,1,0,0,0,1
133773,0,0,0,0,1,0,0,0,1
201186,0,1,1,1,1,0,0,0,1
118355,0,1,1,1,1,0,0,0,1
173035,0,0,0,0,1,0,0,0,1
54242,0,1,1,1,1,0,0,0,1
108501,0,1,1,0,1,0,0,0,1
179414,0,1,1,1,1,0,0,0,1
27004,0,1,0,1,1,0,0,0,1
82793,0,1,0,1,1,0,0,0,1
160391,0,1,0,0,1,0,0,0,1
28489,0,1,1,1,1,0,0,0,1
134303,0,1,1,1,1,0,0,0,1
12260,0,0,0,0,1,0,0,0,1
4132,0,1,1,0,1,0,0,0,0
36873,0,1,0,1,1,0,0,0,1
18211,0,1,1,0,1,0,0,0,1
195050,0,1,1,1,1,0,0,0,1
15248,0,1,0,1,1,0,0,0,1
153121,0,1,1,1,1,0,0,0,1
200995,0,1,1,0,1,0,0,0,1
1401,0,0,0,0,1,0,0,0,1
202572,0,1,1,1,1,0,0,0,1
222566,0,1,0,1,1,0,0,0,1
221632,0,0,0,0,1,0,0,0,1
45673,0,1,0,1,1,0,0,0,1
93201,0,1,1,1,1,0,0,0,1
199351,0,1,1,1,1,0,0,0,1
199281,0,0,0,0,1,0,0,0,1
15603,0,1,1,1,1,0,0,0,1
206186,0,0,0,0,1,0,0,0,1
44959,0,0,0,0,1,0,0,0,1
26114,0,1,1,1,1,0,0,0,1
2286,0,1,1,1,1,0,0,0,0
59547,0,1,1,1,1,0,0,0,1
13705,0,0,0,0,1,0,0,0,1
75252,0,0,0,0,1,0,0,0,1
159421,0,1,0,1,1,0,0,0,1
156551,0,0,0,0,1,0,0,0,1
83046,0,1,1,1,1,0,0,0,1
62767,0,1,0,1,1,0,0,0,1
184576,0,1,0,0,1,0,0,0,1
183324,0,1,1,1,1,0,0,0,1
77574,0,1,1,0,1,0,0,0,1
94179,0,1,1,1,1,0,0,0,1
63437,0,1,1,1,1,0,0,0,1
129958,0,1,1,0,1,0,0,0,1
181312,0,1,1,0,1,0,0,0,1
22650,0,1,1,1,1,0,0,0,1
211568,0,0,0,1,1,0,0,0,1
18634,0,1,1,0,1,0,0,0,1
5722,0,0,0,0,1,0,0,0,1
146,0,0,0,0,1,0,0,0,1
143111,0,1,1,1,1,0,0,0,1
222495,0,1,1,0,1,0,0,0,1
213848,0,1,0,1,1,0,0,0,1
114452,0,0,0,0,1,0,0,0,1
213554,0,1,1,1,1,0,0,0,1
207085,0,0,0,0,1,0,0,0,1
178960,0,1,0,1,1,0,0,0,1
15682,0,1,1,1,1,0,0,0,1
234166,0,1,1,1,1,0,0,0,1
157034,0,1,0,1,1,0,0,0,1
31201,0,1,1,0,1,0,0,0,1
122846,0,0,0,0,1,0,0,0,1
241073,0,1,1,0,1,0,0,0,1
118105,0,0,0,0,1,0,0,0,1
220750,0,0,0,0,1,0,0,0,1
69035,0,1,1,1,1,0,0,0,1
190617,0,0,0,0,1,0,0,0,1
23307,0,1,1,1,1,0,0,0,1
239375,0,1,1,0,1,0,0,0,1
157785,0,1,1,1,1,0,0,0,1
218627,0,1,0,1,1,0,0,0,1
65677,0,0,0,1,1,0,0,0,1
156119,0,1,0,1,1,0,0,0,1
89127,0,1,0,1,1,0,0,0,1
37031,0,1,1,1,1,0,0,0,1
58164,0,1,0,1,1,0,0,0,1
62826,0,0,0,0,1,0,0,0,1
108751,0,1,1,1,1,0,0,0,1
487,0,1,1,1,1,0,0,0,1
109119,0,1,0,1,1,0,0,0,1
92420,0,1,0,0,1,0,0,0,1
187782,0,1,1,1,1,0,0,0,1
115611,0,1,0,1,1,0,0,0,1
198515,0,0,0,0,1,0,0,0,1
145179,0,1,1,1,1,0,0,0,1
167379,0,1,1,1,1,0,0,0,1
229183,0,1,1,0,1,0,0,0,1
31598,0,1,0,1,1,0,0,0,1
141330,0,1,1,1,1,0,0,0,1
231218,0,1,1,1,1,0,0,0,1
129995,0,1,1,1,1,0,0,0,1
193644,0,1,1,1,1,0,0,0,1
213132,0,1,0,0,1,0,0,0,1
137307,0,1,1,1,1,0,0,0,1
26036,0,0,0,0,1,0,0,0,1
220791,0,1,1,0,1,0,0,0,1
19182,0,1,1,0,1,0,0,0,1
163684,0,1,1,1,1,0,0,0,1
78558,0,0,0,0,1,0,0,0,1
188728,0,1,0,0,1,0,0,0,1
103307,0,1,0,1,1,0,0,0,1
116858,0,0,0,0,1,0,0,0,1
40451,0,1,1,1,1,0,0,0,1
50827,0,1,0,1,1,0,0,0,1
192262,0,0,0,0,1,0,0,0,1
148691,0,1,0,1,1,0,0,0,1
194218,0,1,1,1,1,0,0,0,1
223280,0,1,1,0,1,0,0,0,1
28664,0,1,1,0,1,0,0,0,1
52258,0,1,1,1,1,0,0,0,1
184280,0,1,1,1,1,0,0,0,1
124784,0,1,0,1,1,0,0,0,1
109595,0,1,1,1,1,0,0,0,1
94191,0,1,1,1,1,0,0,0,1
219558,0,0,0,0,1,0,0,0,1
131735,0,1,1,1,1,0,0,0,1
39258,0,0,0,0,1,0,0,0,1
218582,0,1,1,0,1,0,0,0,1
214604,0,1,0,1,1,0,0,0,1
212680,0,1,0,1,1,0,0,0,1
224265,0,1,1,1,1,0,0,0,1
54725,0,0,0,0,1,0,0,0,1
9266,0,1,1,1,1,0,0,0,1
233823,0,1,1,1,1,0,0,0,1
167539,0,1,1,1,1,0,0,0,1
162738,0,1,0,1,1,0,0,0,1
60774,0,1,1,1,1,0,0,0,1
134004,0,1,0,1,1,0,0,0,0
120712,0,0,0,0,1,0,0,0,1
122201,0,1,1,1,1,0,0,0,1
180643,0,0,0,0,1,0,0,0,1
119885,0,0,0,0,1,0,0,0,1
182740,0,1,0,1,1,0,0,0,1
107720,0,0,0,1,1,0,0,0,1
179745,0,0,0,0,1,0,0,0,1
93338,0,0,0,0,1,0,0,0,1
162813,0,1,1,1,1,0,0,0,1
46928,0,0,0,0,1,0,0,0,1
127836,0,1,1,0,1,0,0,0,1
244463,0,1,1,0,1,0,0,0,1
154038,0,1,0,1,1,0,0,0,1
2982,0,1,1,1,1,0,0,0,1
233739,0,1,1,0,1,0,0,0,1
19416,0,1,1,0,1,0,0,0,1
96418,0,1,0,1,1,0,0,0,1
121411,0,1,0,1,1,0,0,0,1
190257,0,1,0,1,1,0,0,0,1
201829,0,1,0,1,1,0,0,0,1
145033,0,1,1,0,1,0,0,0,1
204912,0,1,1,0,1,0,0,0,1
232817,0,1,0,1,1,0,0,0,1
113767,0,1,1,1,1,0,0,0,1
139760,0,1,1,1,1,0,0,0,1
126562,0,1,0,1,1,0,0,0,1
10596,0,1,1,0,1,0,0,0,1
210364,0,1,1,0,1,0,0,0,1
97357,0,1,1,1,1,0,0,0,1
215502,0,1,1,1,1,0,0,0,1
1799,0,0,0,0,1,0,0,0,1
145939,0,1,1,1,1,0,0,0,1
178985,0,1,0,1,1,0,0,0,1
30086,0,1,1,0,1,0,0,0,1
120945,0,1,1,1,1,0,0,0,1
169008,0,1,1,0,1,0,0,0,1
134913,0,1,0,1,1,0,0,0,1
7764,0,0,0,0,1,0,0,0,1
39999,0,1,1,0,1,0,0,0,1
230848,0,0,0,0,1,0,0,0,1
130671,0,1,0,1,1,0,0,0,1
92741,0,0,0,0,1,0,0,0,1
116785,0,1,0,1,1,0,0,0,1
77968,0,1,0,1,1,0,0,0,1
240674,0,1,1,0,1,0,0,0,1
10099,0,1,0,1,1,0,0,0,0
134702,0,1,0,1,1,0,0,0,1
138367,0,1,1,1,1,0,0,0,1
69184,0,1,1,0,1,0,0,0,1
155526,0,1,0,1,1,0,0,0,1
195243,0,1,1,0,1,0,0,0,1
6740,0,1,1,1,1,0,0,0,1
190455,0,0,0,0,1,0,0,0,1
101161,0,1,0,1,1,0,0,0,1
27060,0,1,1,0,1,0,0,0,1
152393,0,1,1,1,1,0,0,0,1
239921,0,0,0,0,1,0,0,0,1
173763,0,0,0,1,1,0,0,0,1
150772,0,1,1,1,1,0,0,0,1
27924,0,0,0,0,1,0,0,0,1
234956,0,1,1,1,1,0,0,0,1
223543,0,1,1,1,1,0,0,0,1
215410,0,1,0,1,1,0,0,0,1
162954,0,1,1,1,1,0,0,0,1
104994,0,1,0,1,1,0,0,0,1
54205,0,1,1,0,1,0,0,0,1
186019,0,0,0,0,1,0,0,0,1
105309,0,1,1,1,1,0,0,0,1
39842,0,1,1,1,1,0,0,0,1
166471,0,0,0,0,1,0,0,0,1
78331,0,1,1,1,1,0,0,0,1
226789,0,1,0,1,1,0,0,0,1
7006,0,0,0,0,1,0,0,0,1
163032,0,1,1,0,1,0,0,0,1
215968,0,0,0,0,1,0,0,0,1
198047,0,1,1,1,1,0,0,0,1
163633,0,1,1,0,1,0,0,0,1
188175,0,0,0,0,1,0,0,0,1
28535,0,1,0,1,1,0,0,0,1
212032,0,1,1,1,1,0,0,0,1
197299,0,0,0,0,1,0,0,0,1
55396,0,1,0,1,1,0,0,0,1
109722,0,0,0,0,1,0,0,0,1
23954,0,0,0,0,1,0,0,0,1
39171,0,0,0,0,1,0,0,0,1
149178,0,1,0,1,1,0,0,0,1
159491,0,0,0,0,1,0,0,0,1
194526,0,1,0,1,1,0,0,0,1
129319,0,1,1,0,1,0,0,0,1
246539,0,1,0,1,1,0,0,0,1
3554,0,1,0,0,1,0,0,0,1
87353,0,1,0,1,1,0,0,0,1
37531,0,1,1,0,1,0,0,0,1
142737,0,0,0,0,1,0,0,0,1
102731,0,1,1,0,1,0,0,0,1
124883,0,1,1,1,1,0,0,0,1
18175,0,1,0,0,1,0,0,0,1
238616,0,1,1,0,1,0,0,0,1
39087,0,0,0,0,1,0,0,0,1
213596,0,1,1,0,1,0,0,0,1
40695,0,0,0,0,1,0,0,0,1
248340,0,0,0,0,1,0,0,0,1
222277,0,0,0,0,1,0,0,0,1
84259,0,0,0,0,1,0,0,0,1
152757,0,1,1,1,1,0,0,0,1
93028,0,0,0,0,1,0,0,0,1
124282,0,0,0,0,1,0,0,0,1
135298,0,1,0,1,1,0,0,0,1
213181,0,1,1,1,1,0,0,0,1
182798,0,1,0,1,1,0,0,0,1
16629,0,1,1,0,1,0,0,0,1
62256,0,1,1,1,1,0,0,0,1
131059,0,1,1,0,1,0,0,0,1
97650,0,0,0,0,1,0,0,0,1
211475,0,1,1,0,1,0,0,0,1
194490,0,0,0,0,1,0,0,0,1
189895,0,1,1,1,1,0,0,0,1
189552,0,0,0,0,1,0,0,0,1
140007,0,1,1,1,1,0,0,0,1
115807,0,1,1,1,1,0,0,0,1
70795,0,1,1,1,1,0,0,0,1
31357,0,1,1,1,1,0,0,0,1
243879,0,1,0,1,1,0,0,0,1
28756,0,1,0,1,1,0,0,0,1
21412,0,1,1,1,1,0,0,0,1
109718,0,1,0,1,1,0,0,0,1
128766,0,1,1,0,1,0,0,0,1
248027,0,1,0,1,1,0,0,0,1
102760,0,1,1,0,1,0,0,0,1
117741,0,1,0,1,1,0,0,0,1
34910,0,0,0,0,1,0,0,0,1
199682,0,0,0,0,1,0,0,0,1
234957,0,1,1,1,1,0,0,0,1
33851,0,1,0,1,1,0,0,0,1
55008,0,0,0,0,1,0,0,0,1
149271,0,0,0,0,1,0,0,0,1
2510,0,1,1,1,1,0,0,0,1
199643,0,0,0,0,1,0,0,0,1
179928,0,1,1,0,1,0,0,0,1
62285,0,1,1,0,1,0,0,0,1
213164,0,1,1,1,1,0,0,0,1
201639,0,1,0,1,1,0,0,0,1
113901,0,1,0,1,1,0,0,0,1
197251,0,0,0,0,1,0,0,0,1
132792,0,1,1,1,1,0,0,0,1
4999,0,1,1,1,1,0,0,0,1
170891,0,1,1,0,1,0,0,0,1
155522,0,1,0,1,1,0,0,0,1
49198,0,1,1,1,1,0,0,0,1
166477,0,1,1,1,1,0,0,0,1
236228,0,0,0,1,1,0,0,0,1
242864,0,1,1,1,1,0,0,0,1
218145,0,0,0,0,1,0,0,0,1
196737,0,1,1,1,1,0,0,0,1
198089,0,1,0,1,1,0,0,0,1
485,0,0,0,0,1,0,0,0,1
56813,0,1,1,1,1,0,0,0,1
32368,0,1,0,1,1,0,0,0,1
103064,0,1,1,0,1,0,0,0,1
62443,0,1,1,1,1,0,0,0,1
156540,0,0,0,0,1,0,0,0,1
116413,0,1,1,1,1,0,0,0,1
196973,0,0,0,0,1,0,0,0,1
122306,0,1,1,1,1,0,0,0,1
56220,0,1,0,1,1,0,0,0,1
113621,0,1,1,1,1,0,0,0,1
73081,0,0,0,0,1,0,0,0,1
181711,0,0,0,0,1,0,0,0,1
180204,0,1,1,0,1,0,0,0,1
239556,0,1,0,0,1,0,0,0,1
111333,0,1,1,1,1,0,0,0,1
103151,0,1,1,1,1,0,0,0,1
71071,0,0,0,0,1,0,0,0,1
170979,0,1,0,1,1,0,0,0,1
123097,0,1,1,1,1,0,0,0,1
198963,0,1,1,0,1,0,0,0,1
158511,0,1,0,0,1,0,0,0,1
161822,0,1,0,1,1,0,0,0,1
84257,0,1,0,1,1,0,0,0,1
20964,0,0,0,0,1,0,0,0,1
166267,0,1,1,1,1,0,0,0,1
88997,0,0,0,0,1,0,0,0,1
107195,0,1,1,1,1,0,0,0,1
191380,0,1,0,1,1,0,0,0,1
36539,0,1,1,1,1,0,0,0,1
170886,0,1,1,1,1,0,0,0,1
144753,0,1,1,1,1,0,0,0,1
184073,0,1,1,1,1,0,0,0,1
150499,0,1,1,1,1,0,0,0,1
135702,0,1,1,0,1,0,0,0,1
189412,0,1,0,1,1,0,0,0,1
228062,0,0,0,0,1,0,0,0,1
134617,0,0,0,0,1,0,0,0,1
51402,0,0,0,0,1,0,0,0,1
123750,0,0,0,0,1,0,0,0,1
201517,0,0,0,0,1,0,0,0,1
242340,0,1,1,0,1,0,0,0,1
141430,0,1,0,1,1,0,0,0,1
68518,0,1,1,1,1,0,0,0,1
99876,0,1,1,1,1,0,0,0,1
86738,0,1,0,1,1,0,0,0,1
211790,0,1,1,1,1,0,0,0,1
202986,0,1,1,0,1,0,0,0,1
22281,0,1,0,1,1,0,0,0,1
119440,0,1,0,1,1,0,0,0,1
133925,0,1,0,1,1,0,0,0,1
35190,0,0,0,1,1,0,0,0,1
223529,0,1,1,1,1,0,0,0,1
91648,0,0,0,0,1,0,0,0,1
24662,0,1,1,0,1,0,0,0,1
40132,0,1,1,1,1,0,0,0,1
10321,0,1,0,0,1,0,0,0,1
66548,0,0,0,0,1,0,0,0,1
246745,0,1,1,1,1,0,0,0,1
129954,0,1,1,1,1,0,0,0,1
221559,0,1,1,1,1,0,0,0,1
85477,0,1,0,1,1,0,0,0,1
57750,0,1,1,1,1,0,0,0,1
29858,0,1,1,0,1,0,0,0,1
148628,0,1,1,1,1,0,0,0,1
240542,0,1,1,1,1,0,0,0,1
12346,0,1,0,1,1,0,0,0,1
143310,0,1,1,1,1,0,0,0,1
183886,0,1,1,0,1,0,0,0,1
222844,0,1,1,1,1,0,0,0,1
209965,0,1,0,1,1,0,0,0,1
5318,0,1,0,1,1,0,0,0,1
12994,0,0,0,0,1,0,0,0,1
223003,0,1,0,1,1,0,0,0,1
73149,0,1,0,1,1,0,0,0,1
126172,0,1,1,1,1,0,0,0,1
62219,0,0,0,0,1,0,0,0,1
80350,0,1,0,1,1,0,0,0,1
242665,0,1,1,0,1,0,0,0,1
19030,0,1,1,0,1,0,0,0,1
148812,0,0,0,0,1,0,0,0,1
3030,0,1,1,0,1,0,0,0,1
98380,0,1,1,1,1,0,0,0,1
116176,0,1,1,1,1,0,0,0,1
26421,0,1,1,1,1,0,0,0,1
234909,0,0,0,0,1,0,0,0,1
172146,0,0,0,0,1,0,0,0,1
146632,0,1,1,1,1,0,0,0,1
116131,0,0,0,1,1,0,0,0,1
227252,0,1,0,1,1,0,0,0,1
44005,0,1,1,0,1,0,0,0,1
148994,0,0,0,0,1,0,0,0,1
199136,0,1,0,1,1,0,0,0,1
183317,0,1,1,1,1,0,0,0,1
9970,0,1,1,1,1,0,0,0,1
2463,0,0,0,0,1,0,0,0,1
96853,0,1,1,1,1,0,0,0,1
169811,0,1,1,1,1,0,0,0,1
191438,0,1,0,0,1,0,0,0,1
185429,0,1,0,1,1,0,0,0,1
54445,0,1,0,0,1,0,0,0,1
106222,0,1,1,0,1,0,0,0,1
61408,0,0,0,0,1,0,0,0,1
235935,0,1,1,0,1,0,0,0,1
165377,0,1,1,0,1,0,0,0,1
159180,0,1,0,1,1,0,0,0,1
149765,0,1,0,1,1,0,0,0,0
213834,0,1,1,0,1,0,0,0,1
202887,0,1,0,1,1,0,0,0,1
205956,0,0,0,0,1,0,0,0,1
117622,0,1,1,1,1,0,0,0,1
229567,0,1,0,1,1,0,0,0,1
242422,0,1,0,1,1,0,0,0,1
177216,0,1,0,1,1,0,0,0,1
166384,0,1,1,0,1,0,0,0,1
187003,0,0,0,0,1,0,0,0,1
96406,0,1,0,1,1,0,0,0,1
130017,0,1,0,1,1,0,0,0,0
111236,0,1,1,1,1,0,0,0,1
22233,0,1,0,1,1,0,0,0,1
227106,0,0,0,0,1,0,0,0,1
183887,0,0,0,0,1,0,0,0,1
146995,0,1,1,1,1,0,0,0,1
181092,0,0,0,1,1,0,0,0,1
240717,0,0,0,0,1,0,0,0,1
6907,0,1,1,0,1,0,0,0,1
122752,0,1,0,1,1,0,0,0,1
32832,0,1,1,0,1,0,0,0,1
138144,0,0,0,0,1,0,0,0,1
237946,0,1,1,1,1,0,0,0,1
233282,0,0,0,0,1,0,0,0,1
200526,0,0,0,0,1,0,0,0,1
231666,0,0,0,0,1,0,0,0,1
118169,0,1,1,0,1,0,0,0,1
219798,0,1,1,1,1,0,0,0,1
137730,0,1,1,1,1,0,0,0,1
243112,0,1,1,1,1,0,0,0,1
6091,0,0,0,0,1,0,0,0,0
229639,0,1,1,0,1,0,0,0,1
180231,0,1,0,1,1,0,0,0,1
92759,0,0,0,0,1,0,0,0,1
232373,0,1,1,1,1,0,0,0,1
95651,0,0,0,0,1,0,0,0,1
184506,0,1,1,1,1,0,0,0,1
19027,0,0,0,0,1,0,0,0,1
2348,0,0,0,0,1,0,0,0,1
99872,0,1,0,1,1,0,0,0,1
62528,0,1,0,1,1,0,0,0,1
106300,0,1,1,1,1,0,0,0,1
75222,0,1,1,0,1,0,0,0,1
29657,0,0,0,0,1,0,0,0,1
12091,0,1,1,0,1,0,0,0,1
166862,0,1,1,1,1,0,0,0,1
54436,0,1,1,1,1,0,0,0,1
148873,0,0,0,0,1,0,0,0,1
233357,0,1,0,1,1,0,0,0,1
197710,0,1,1,1,1,0,0,0,1
197756,0,0,0,0,1,0,0,0,1
67546,0,1,1,0,1,0,0,0,1
62517,0,0,0,0,1,0,0,0,1
213944,0,0,0,0,1,0,0,0,0
184942,0,1,1,1,1,0,0,0,1
1549,0,1,1,1,1,0,0,0,1
35583,0,1,1,1,1,0,0,0,1
88503,0,1,1,1,1,0,0,0,1
122813,0,0,0,0,1,0,0,0,1
185476,0,0,0,0,1,0,0,0,1
70959,0,0,0,0,1,0,0,0,1
183369,0,1,1,1,1,0,0,0,1
241424,0,1,1,1,1,0,0,0,1
27947,0,1,0,1,1,0,0,0,1
176187,0,1,1,0,1,0,0,0,1
85176,0,1,0,0,1,0,0,0,1
59990,0,1,1,1,1,0,0,0,1
133602,0,1,1,1,1,0,0,0,1
89501,0,0,0,0,1,0,0,0,0
229627,0,0,0,0,1,0,0,0,1
166805,0,0,0,0,1,0,0,0,1
45135,0,1,0,1,1,0,0,0,1
33230,0,1,1,1,1,0,0,0,0
154050,0,1,1,1,1,0,0,0,1
81482,0,1,1,0,1,0,0,0,1
87274,0,1,1,1,1,0,0,0,1
210676,0,1,1,1,1,0,0,0,1
9117,0,0,0,0,1,0,0,0,1
181880,0,1,1,1,1,0,0,0,1
65568,0,0,0,0,1,0,0,0,1
114435,0,1,0,1,1,0,0,0,1
208644,0,1,1,1,1,0,0,0,1
186474,0,0,0,0,1,0,0,0,1
51513,0,1,1,0,1,0,0,0,1
2562,0,1,0,1,1,0,0,0,1
110547,0,0,0,0,1,0,0,0,1
113349,0,0,0,0,1,0,0,0,1
91382,0,1,0,1,1,0,0,0,1
121748,0,1,1,1,1,0,0,0,1
203490,0,1,1,1,1,0,0,0,1
35715,0,1,0,1,1,0,0,0,1
6794,0,0,0,0,1,0,0,0,1
67607,0,1,1,1,1,0,0,0,1
82994,0,1,1,1,1,0,0,0,1
132239,0,1,0,1,1,0,0,0,1
76246,0,1,0,0,1,0,0,0,1
194892,0,0,0,0,1,0,0,0,1
249630,0,1,1,1,1,0,0,0,1
37931,0,1,1,0,1,0,0,0,1
200432,0,0,0,0,1,0,0,0,1
102775,0,1,0,1,1,0,0,0,1
217393,0,1,0,1,1,0,0,0,1
110851,0,1,1,0,1,0,0,0,1
158421,0,1,1,1,1,0,0,0,1
31356,0,1,1,1,1,0,0,0,1
159746,0,0,0,0,1,0,0,0,0
155836,0,0,0,0,1,0,0,0,1
13475,0,1,1,0,1,0,0,0,1
123114,0,1,1,1,1,0,0,0,1
176349,0,1,0,1,1,0,0,0,1
234333,0,1,1,1,1,0,0,0,1
93399,0,1,0,1,1,0,0,0,0
179459,0,1,0,1,1,0,0,0,1
63671,0,1,1,1,1,0,0,0,1
74234,0,0,0,0,1,0,0,0,1
84884,0,0,0,0,1,0,0,0,1
233397,0,1,1,0,1,0,0,0,1
134788,0,1,1,1,1,0,0,0,1
166011,0,0,0,0,1,0,0,0,1
225088,0,1,1,1,1,0,0,0,1
33992,0,1,1,0,1,0,0,0,1
138338,0,1,1,0,1,0,0,0,1
174397,0,1,1,1,1,0,0,0,1
63542,0,1,0,0,1,0,0,0,1
98461,0,1,1,1,1,0,0,0,1
40492,0,0,0,0,1,0,0,0,1
70502,0,1,0,1,1,0,0,0,1
50247,0,1,1,0,1,0,0,0,1
174655,0,0,0,0,1,0,0,0,1
229645,0,1,1,0,1,0,0,0,1
130530,0,1,1,1,1,0,0,0,1
114881,0,1,1,0,1,0,0,0,1
233503,0,1,1,1,1,0,0,0,1
69216,0,1,0,1,1,0,0,0,1
222209,0,1,1,1,1,0,0,0,1
34427,0,1,0,1,1,0,0,0,1
4678,0,0,0,0,1,0,0,0,1
247848,0,1,1,1,1,0,0,0,1
154472,0,0,0,0,1,0,0,0,1
201333,0,1,1,1,1,0,0,0,1
122309,0,0,0,0,1,0,0,0,0
90394,0,0,0,0,1,0,0,0,1
216413,0,1,1,1,1,0,0,0,1
104903,0,1,1,1,1,0,0,0,1
29925,0,1,1,1,1,0,0,0,1
142088,0,1,0,1,1,0,0,0,1
153017,0,1,1,1,1,0,0,0,1
125308,0,0,0,0,1,0,0,0,1
153305,0,1,0,1,1,0,0,0,1
35705,0,1,1,1,1,0,0,0,1
99809,0,1,0,1,1,0,0,0,1
2334,0,1,0,1,1,0,0,0,1
4577,0,0,0,0,1,0,0,0,1
48821,0,1,0,1,1,0,0,0,1
97389,0,1,0,1,1,0,0,0,1
104442,0,1,0,0,1,0,0,0,1
192220,0,1,0,1,1,0,0,0,1
146602,0,1,1,0,1,0,0,0,1
127641,0,1,1,0,1,0,0,0,1
177708,0,1,1,1,1,0,0,0,1
141159,0,1,1,1,1,0,0,0,1
135587,0,1,0,0,1,0,0,0,1
43975,0,1,1,1,1,0,0,0,1
193133,0,0,0,0,1,0,0,0,1
166203,0,0,0,0,1,0,0,0,1
205435,0,1,1,1,1,0,0,0,1
217206,0,1,1,0,1,0,0,0,1
145344,0,1,1,1,1,0,0,0,1
30024,0,1,0,1,1,0,0,0,1
216324,0,1,0,0,1,0,0,0,1
145390,0,1,1,1,1,0,0,0,1
192177,0,1,1,1,1,0,0,0,1
72823,0,0,0,0,1,0,0,0,1
146261,0,0,0,0,1,0,0,0,1
50599,0,0,0,0,1,0,0,0,1
90429,0,1,1,0,1,0,0,0,1
39160,0,0,0,0,1,0,0,0,1
22250,0,0,0,0,1,0,0,0,1
7217,0,0,0,0,1,0,0,0,1
54268,0,0,0,0,1,0,0,0,1
195112,0,0,0,0,1,0,0,0,1
21337,0,0,0,0,1,0,0,0,1
90255,0,1,1,1,1,0,0,0,1
217261,0,0,0,0,1,0,0,0,1
116376,0,1,0,0,1,0,0,0,1
72208,0,1,1,1,1,0,0,0,1
147221,0,1,1,1,1,0,0,0,1
193460,0,0,0,0,1,0,0,0,1
93653,0,0,0,0,1,0,0,0,1
3655,0,1,1,1,1,0,0,0,1
97739,0,1,1,1,1,0,0,0,1
162243,0,1,0,0,1,0,0,0,1
12499,0,1,0,1,1,0,0,0,1
14547,0,1,0,1,1,0,0,0,1
31607,0,1,1,0,1,0,0,0,1
77570,0,1,0,0,1,0,0,0,1
98584,0,1,0,1,1,0,0,0,1
197150,0,1,0,1,1,0,0,0,1
46966,0,1,1,1,1,0,0,0,1
84268,0,0,0,0,1,0,0,0,1
183708,0,1,1,1,1,0,0,0,1
166439,0,1,1,1,1,0,0,0,1
195265,0,1,0,1,1,0,0,0,1
134146,0,1,1,0,1,0,0,0,1
81435,0,1,0,1,1,0,0,0,1
159086,0,1,1,0,1,0,0,0,1
89370,0,1,0,1,1,0,0,0,1
97345,0,1,1,1,1,0,0,0,1
179486,0,1,1,0,1,0,0,0,1
19463,0,1,0,1,1,0,0,0,1
64076,0,1,1,1,1,0,0,0,1
15021,0,1,1,1,1,0,0,0,1
179400,0,1,1,1,1,0,0,0,1
243740,0,1,0,1,1,0,0,0,0
217850,0,1,0,1,1,0,0,0,1
239825,0,1,1,1,1,0,0,0,1
112289,0,1,1,1,1,0,0,0,1
86435,0,0,0,0,1,0,0,0,1
130706,0,1,1,1,1,0,0,0,1
128586,0,1,1,1,1,0,0,0,1
212968,0,1,1,1,1,0,0,0,1
67474,0,0,0,0,1,0,0,0,1
49416,0,1,1,1,1,0,0,0,1
177412,0,1,0,1,1,0,0,0,1
133611,0,1,1,1,1,0,0,0,1
170940,0,0,0,0,1,0,0,0,1
219569,0,1,1,1,1,0,0,0,1
248622,0,1,1,1,1,0,0,0,0
63689,0,0,0,0,1,0,0,0,1
233381,0,0,0,0,1,0,0,0,1
96721,0,1,1,1,1,0,0,0,1
163552,0,0,0,0,1,0,0,0,1
102271,0,1,1,1,1,0,0,0,1
246592,0,0,0,0,1,0,0,0,1
200492,0,1,0,1,1,0,0,0,1
235366,0,0,0,0,1,0,0,0,1
203044,0,0,0,0,1,0,0,0,1
141208,0,1,0,1,1,0,0,0,1
71167,0,1,0,1,1,0,0,0,1
240976,0,1,1,0,1,0,0,0,1
104795,0,1,0,1,1,0,0,0,1
197025,0,0,0,0,1,0,0,0,1
117347,0,1,1,1,1,0,0,0,1
98379,0,0,0,0,1,0,0,0,1
147061,0,1,1,0,1,0,0,0,1
55798,0,1,0,1,1,0,0,0,1
126054,0,1,1,1,1,0,0,0,1
20892,0,0,0,0,1,0,0,0,1
30936,0,1,1,0,1,0,0,0,1
132812,0,1,0,1,1,0,0,0,1
212485,0,0,0,0,1,0,0,0,1
213617,0,0,0,0,1,0,0,0,1
14708,0,1,0,1,1,0,0,0,1
103606,0,1,0,0,1,0,0,0,1
22358,0,1,0,0,1,0,0,0,1
175464,0,1,1,1,1,0,0,0,1
14480,0,1,0,1,1,0,0,0,1
78966,0,0,0,0,1,0,0,0,1
68858,0,1,0,1,1,0,0,0,1
186510,0,1,1,1,1,0,0,0,1
62612,0,1,0,1,1,0,0,0,1
90675,0,1,1,0,1,0,0,0,1
156781,0,1,1,1,1,0,0,0,1
17396,0,1,1,0,1,0,0,0,1
